epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_3,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_3,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_3,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_3,train/loss_giou_enc,train/loss_mask_ce,train/loss_mask_ce_0,train/loss_mask_ce_1,train/loss_mask_ce_2,train/loss_mask_ce_3,train/loss_mask_ce_enc,train/loss_mask_dice,train/loss_mask_dice_0,train/loss_mask_dice_1,train/loss_mask_dice_2,train/loss_mask_dice_3,train/loss_mask_dice_enc,train/lr,train/lr_max,train/lr_min,val/AP/bottle,val/AP/bump,val/AP/capacity,val/AP/damage,val/AP/label,val/AP/scratch,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_3,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/ema_segm_mAP_50,val/ema_segm_mAP_50_95,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_3,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_3,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_3,val/loss_giou_enc,val/loss_mask_ce,val/loss_mask_ce_0,val/loss_mask_ce_1,val/loss_mask_ce_2,val/loss_mask_ce_3,val/loss_mask_ce_enc,val/loss_mask_dice,val/loss_mask_dice_0,val/loss_mask_dice_1,val/loss_mask_dice_2,val/loss_mask_dice_3,val/loss_mask_dice_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
11,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983816385269165,0.16204729676246643,0.7032976746559143,0.37069329619407654,0.9855826497077942,0.009614590555429459,0.6460599303245544,0.2899022698402405,0.9381107687950134,0.5570032596588135,0.3973941504955292,0.29967427253723145,0.4429967403411865,1.958214521408081,0.6782342195510864,0.5388709902763367,0.6781874299049377,0.63369220495224,0.4969062805175781,7.784160614013672,0.015555369667708874,0.025523727759718895,0.02145300805568695,0.018753409385681152,0.01653577759861946,0.04153352975845337,0.30947738885879517,0.5913332104682922,0.4179498553276062,0.3671146333217621,0.3189392387866974,0.4368383586406708,0.10396185517311096,0.11611704528331757,0.1133047565817833,0.10975267738103867,0.10643939673900604,0.14780110120773315,0.028073519468307495,0.030515149235725403,0.028442518785595894,0.028306715190410614,0.02896529994904995,0.033327918499708176,0.0759069100022316,0.08320983499288559,0.07733678817749023,0.0759844109416008,0.07787884026765823,0.08224780857563019,0.6732772588729858,0.5358420014381409,0.5237137675285339,0.674444317817688,0.6797071099281311,0.6267907023429871,0.6221822500228882,0.4858575761318207
11,563,34.09175491333008,19.071807861328125,33.57978820800781,34.511966705322266,33.9986686706543,32.212764739990234,1.4187874794006348,7.5948686599731445,0.016408149152994156,0.026726821437478065,0.024507516995072365,0.01964217610657215,0.017380602657794952,0.04545774683356285,0.28916504979133606,0.7886513471603394,0.4869285821914673,0.3588999807834625,0.3045763373374939,0.44877615571022034,0.09292538464069366,0.10942114144563675,0.10444287955760956,0.0983240157365799,0.095372274518013,0.14285816252231598,0.028557350859045982,0.030946997925639153,0.030127737671136856,0.028741752728819847,0.02860923483967781,0.03355320170521736,0.06335361301898956,0.06915885210037231,0.06399305909872055,0.06368240714073181,0.06302415579557419,0.07236509770154953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9838027954101562,0.16504645347595215,0.6779322028160095,0.42769119143486023,0.9852868318557739,0.011779790744185448,0.6682404279708862,0.2768729627132416,0.9120520949363708,0.6026058793067932,0.44625407457351685,0.3061889111995697,0.41693809628486633,1.4256526231765747,0.6777067184448242,0.5403300523757935,0.6830826997756958,0.6450421214103699,0.49768882989883423,7.802299976348877,0.017593758180737495,0.02352570928633213,0.022067803889513016,0.02159012109041214,0.018086159601807594,0.03486502543091774,0.3183977007865906,0.5961840748786926,0.459023654460907,0.3859405815601349,0.33381229639053345,0.43332305550575256,0.11186148971319199,0.11779387295246124,0.11538857966661453,0.11793447285890579,0.11112255603075027,0.14282573759555817,0.02742292918264866,0.029979180544614792,0.02904418855905533,0.02779649756848812,0.026638366281986237,0.034693703055381775,0.07259642332792282,0.08249182254076004,0.07487592101097107,0.07253682613372803,0.07121995836496353,0.0813278928399086,0.6885752081871033,0.5419232249259949,0.5537861585617065,0.6634520292282104,0.6850950121879578,0.6968551874160767,0.6540396213531494,0.4922071397304535
12,610,34.5,28.196807861328125,33.30718231201172,34.86037063598633,34.613033294677734,32.941490173339844,1.4524081945419312,7.455949306488037,0.01612095721065998,0.026290450245141983,0.024740442633628845,0.019949156790971756,0.017192568629980087,0.04160584136843681,0.27534571290016174,0.738404393196106,0.4620014727115631,0.35852789878845215,0.29170915484428406,0.4349045157432556,0.09239312261343002,0.1089634820818901,0.10401486605405807,0.0985211431980133,0.09362462908029556,0.13938789069652557,0.028078477829694748,0.030645912513136864,0.02946498803794384,0.028725864365696907,0.028640754520893097,0.03453855589032173,0.06419330090284348,0.07030292600393295,0.06463200598955154,0.06532711535692215,0.06466463953256607,0.06913468986749649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9851999282836914,0.1453574001789093,0.6951362490653992,0.4742903709411621,0.986283004283905,0.01577020436525345,0.65999436378479,0.31596091389656067,1.1302931308746338,0.6123778223991394,0.4429967403411865,0.3355048894882202,0.4136807918548584,1.618525743484497,0.6871074438095093,0.5476481318473816,0.6753935813903809,0.6374598741531372,0.49835285544395447,7.85520076751709,0.017510078847408295,0.025450795888900757,0.02456856518983841,0.022418752312660217,0.01824338547885418,0.035550978034734726,0.3124922811985016,0.6811749935150146,0.47169336676597595,0.3910255432128906,0.32176363468170166,0.4577611982822418,0.10800277441740036,0.12290522456169128,0.11983119696378708,0.11687725782394409,0.11083303391933441,0.1461849957704544,0.025957392528653145,0.028349634259939194,0.02596612274646759,0.02691372111439705,0.02592909149825573,0.03245091065764427,0.07210735976696014,0.07763848453760147,0.06831484287977219,0.07840418815612793,0.06901980191469193,0.0792100727558136,0.6876428723335266,0.5503395199775696,0.5677501559257507,0.6717298626899719,0.6934860348701477,0.6399737000465393,0.6487106084823608,0.5012366771697998
13,657,34.3138313293457,27.05984115600586,33.541221618652344,35.02925491333008,34.365692138671875,33.26861572265625,0.9760396480560303,7.483506202697754,0.015297040343284607,0.02608603425323963,0.024391116574406624,0.020633863285183907,0.016755161806941032,0.0385819748044014,0.2794410288333893,0.7301598191261292,0.45567286014556885,0.3657786548137665,0.2968616783618927,0.42995214462280273,0.09398990124464035,0.10974239557981491,0.10561029613018036,0.10225754231214523,0.09685058891773224,0.1376652866601944,0.0285196490585804,0.030827194452285767,0.02966926246881485,0.028806259855628014,0.028462810441851616,0.03325018659234047,0.06474164128303528,0.0708228349685669,0.06659943610429764,0.06624505668878555,0.06536844372749329,0.07162365317344666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9844467043876648,0.19600263237953186,0.7140868306159973,0.3651743233203888,0.9864892363548279,0.016413599252700806,0.6502702832221985,0.3094462454319,1.5081433057785034,0.5146579742431641,0.40716612339019775,0.319218248128891,0.39413681626319885,1.329593539237976,0.680946409702301,0.5466907620429993,0.6730037331581116,0.6463854312896729,0.5032745003700256,7.745774745941162,0.015865152701735497,0.021234918385744095,0.022941451519727707,0.01941896788775921,0.01606163941323757,0.03509484976530075,0.30010131001472473,0.6902891993522644,0.44549793004989624,0.37640029191970825,0.32494091987609863,0.4374983012676239,0.10717222094535828,0.11213754862546921,0.11242588609457016,0.10940726846456528,0.10502014309167862,0.14440293610095978,0.02782362513244152,0.029699228703975677,0.028131555765867233,0.027384702116250992,0.02740355208516121,0.032925672829151154,0.0711611807346344,0.0772285982966423,0.07512903958559036,0.07528379559516907,0.07334213703870773,0.08185272663831711,0.6725711822509766,0.5437688827514648,0.5529823303222656,0.6710854768753052,0.6732602715492249,0.6455349922180176,0.6488233804702759,0.4940223693847656
14,704,33.84840393066406,23.481382369995117,34.09308624267578,34.61037063598633,33.95212936401367,32.7885627746582,1.1400831937789917,7.36417818069458,0.01603383757174015,0.025659695267677307,0.02493910677731037,0.021575378254055977,0.017273753881454468,0.037591077387332916,0.27503252029418945,0.7471688389778137,0.46000751852989197,0.375176340341568,0.2953434884548187,0.42949140071868896,0.09233365207910538,0.10580040514469147,0.1035698652267456,0.09860865771770477,0.0936267226934433,0.13341420888900757,0.027295267209410667,0.029610222205519676,0.02851874940097332,0.027785973623394966,0.027575891464948654,0.03174426779150963,0.06328511238098145,0.06601394712924957,0.06393317133188248,0.06442075222730637,0.06197039783000946,0.07022374123334885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9854748249053955,0.21358397603034973,0.7033809423446655,0.4409765899181366,0.9856046438217163,0.017645008862018585,0.6662245988845825,0.31270357966423035,1.3127036094665527,0.7100977301597595,0.41693809628486633,0.31596091389656067,0.4136807918548584,1.383806586265564,0.6868175864219666,0.5533353686332703,0.6799733638763428,0.6498572826385498,0.5059194564819336,8.030457496643066,0.018227707594633102,0.025442931801080704,0.023984359577298164,0.020747724920511246,0.01667272299528122,0.04005754739046097,0.3173801600933075,0.7648673057556152,0.505413293838501,0.4080701470375061,0.32421934604644775,0.4420681297779083,0.10706686973571777,0.12056507170200348,0.11607431620359421,0.1100817397236824,0.10616348683834076,0.14871777594089508,0.02690565586090088,0.028667276725172997,0.02770829200744629,0.027680160477757454,0.027159349992871284,0.033164139837026596,0.07238457351922989,0.08016720414161682,0.0769314244389534,0.07355287671089172,0.06853656470775604,0.08222933858633041,0.7045435905456543,0.5577776432037354,0.5896392464637756,0.6820889711380005,0.7033042311668396,0.6451820731163025,0.6698474884033203,0.5009551644325256
15,751,33.76595687866211,23.93484115600586,33.3763313293457,34.37234115600586,33.91755294799805,32.9375,1.104758858680725,7.390085220336914,0.01466213259845972,0.025338880717754364,0.025524189695715904,0.020060433074831963,0.016330299898982048,0.03927069902420044,0.270749568939209,0.7478945851325989,0.4667520821094513,0.38145074248313904,0.29188457131385803,0.428080290555954,0.0885695368051529,0.10565593093633652,0.10372209548950195,0.09762584418058395,0.09159822016954422,0.1350630223751068,0.028098370879888535,0.03124670311808586,0.02971096709370613,0.028757013380527496,0.028141820803284645,0.032829221338033676,0.0630430057644844,0.06757234781980515,0.06441774219274521,0.0631481483578682,0.06217266246676445,0.07143619656562805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987458348274231,0.18555593490600586,0.7263543009757996,0.3467065989971161,0.9851136207580566,0.019601697102189064,0.6573723554611206,0.2833876311779022,1.0814331769943237,0.5960912108421326,0.40390878915786743,0.32573288679122925,0.3973941504955292,1.216004729270935,0.6927200555801392,0.5560896396636963,0.6780522465705872,0.6624554991722107,0.5103219747543335,7.613351821899414,0.016461515799164772,0.02146393060684204,0.023267263546586037,0.019093669950962067,0.017322180792689323,0.03232250362634659,0.2987346947193146,0.6480050683021545,0.4737958014011383,0.3780226707458496,0.3167540729045868,0.41056028008461,0.10476228594779968,0.11391210556030273,0.11590839922428131,0.10979755967855453,0.1066741794347763,0.13601693511009216,0.027401836588978767,0.028563644737005234,0.027168696746230125,0.026396431028842926,0.027058186009526253,0.03217080608010292,0.0723840519785881,0.07823453843593597,0.07272699475288391,0.06894472986459732,0.07036649435758591,0.08131998032331467,0.6830255389213562,0.5417984127998352,0.5443291068077087,0.6750158071517944,0.6865610480308533,0.6404220461845398,0.6377973556518555,0.5020325183868408
16,798,34.26462936401367,25.724733352661133,34.05984115600586,34.54521179199219,34.381649017333984,33.23670196533203,0.9179850816726685,7.428433895111084,0.015346279367804527,0.025474997237324715,0.025400934740900993,0.02097322605550289,0.0163829755038023,0.03887020796537399,0.2740894854068756,0.7315635085105896,0.4712531864643097,0.3816436529159546,0.2892950773239136,0.4320303797721863,0.09037774801254272,0.10622195154428482,0.10520284622907639,0.09899947047233582,0.09239248186349869,0.13649742305278778,0.027935808524489403,0.02996281161904335,0.029283931478857994,0.02852785773575306,0.028129592537879944,0.032465558499097824,0.06440389156341553,0.06919224560260773,0.06550214439630508,0.06588394194841385,0.06343724578619003,0.07066099345684052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9869019985198975,0.14921174943447113,0.71834397315979,0.36179879307746887,0.9813253879547119,0.036087702959775925,0.6319001913070679,0.30293160676956177,0.9706840515136719,0.5863192081451416,0.4788273572921753,0.3322475552558899,0.423452764749527,1.7248106002807617,0.688753604888916,0.5537694692611694,0.6815940141677856,0.6495965123176575,0.5074467658996582,7.850286960601807,0.01625785045325756,0.022287778556346893,0.02338331751525402,0.021781135350465775,0.015874983742833138,0.03386407345533371,0.31241464614868164,0.5862581133842468,0.441096693277359,0.42618468403816223,0.3285194933414459,0.4238736629486084,0.10238002985715866,0.11543547362089157,0.11873356997966766,0.11372876167297363,0.1042633205652237,0.13762728869915009,0.02943614311516285,0.03267821669578552,0.029567379504442215,0.029713327065110207,0.02915322408080101,0.03374683856964111,0.07634752988815308,0.08641491830348969,0.0789991095662117,0.07615651190280914,0.07383109629154205,0.08002731949090958,0.6726778149604797,0.5389449596405029,0.5387474894523621,0.6742856502532959,0.6362866163253784,0.650972306728363,0.621440589427948,0.49383628368377686
17,845,34.60771179199219,25.244680404663086,34.47074508666992,35.04388427734375,34.740692138671875,33.57978820800781,0.9790087938308716,7.679093837738037,0.01647426187992096,0.026411794126033783,0.02755419723689556,0.021943949162960052,0.01774289831519127,0.03860050439834595,0.2845737636089325,0.7657935619354248,0.512902021408081,0.4131797254085541,0.3074047565460205,0.42804232239723206,0.0937705785036087,0.1098194494843483,0.11074546724557877,0.10229150950908661,0.09643971920013428,0.13575056195259094,0.02886279858648777,0.03183360397815704,0.0302998386323452,0.0291922464966774,0.028797529637813568,0.03311397507786751,0.06555163860321045,0.06913825124502182,0.0664399117231369,0.06651747971773148,0.06448294967412949,0.07095509022474289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9861164689064026,0.17892900109291077,0.6689675450325012,0.42350560426712036,0.9844819903373718,0.03147011250257492,0.6625326871871948,0.2964169383049011,1.0553746223449707,0.5504885911941528,0.4657980501651764,0.34201955795288086,0.423452764749527,1.0165082216262817,0.687859833240509,0.5533387660980225,0.6807134747505188,0.6561500430107117,0.508576512336731,7.800004482269287,0.017598047852516174,0.021471058949828148,0.021766507998108864,0.021431660279631615,0.01778523623943329,0.03662558272480965,0.3173965513706207,0.6061287522315979,0.43592000007629395,0.41248542070388794,0.32348546385765076,0.4595523178577423,0.10907544195652008,0.12168296426534653,0.11833910644054413,0.11523731797933578,0.10846109688282013,0.1475561261177063,0.025776050984859467,0.029118720442056656,0.027242450043559074,0.02788768894970417,0.026078078895807266,0.03316880762577057,0.06781782954931259,0.08259767293930054,0.07634366303682327,0.07669490575790405,0.0691581517457962,0.08230409026145935,0.6979129910469055,0.5455784797668457,0.5611675977706909,0.6674357652664185,0.656994640827179,0.6894242763519287,0.6555226445198059,0.500387966632843
18,892,34.26728820800781,22.43617057800293,34.1489372253418,34.82313919067383,34.36968231201172,33.47074508666992,0.8682371377944946,7.478391170501709,0.014722342602908611,0.024745987728238106,0.02502853237092495,0.02066950686275959,0.0159944798797369,0.0384460873901844,0.27289247512817383,0.7708331942558289,0.4849046468734741,0.4018864631652832,0.2942321300506592,0.4552992880344391,0.08669806271791458,0.10460430383682251,0.10544729232788086,0.09652254730463028,0.08892449736595154,0.13170292973518372,0.028254328295588493,0.031215641647577286,0.02983509562909603,0.029191484674811363,0.028336089104413986,0.03304717317223549,0.0625602975487709,0.06906681507825851,0.066216379404068,0.06431670486927032,0.06254702806472778,0.06991485506296158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98451167345047,0.2082512527704239,0.6918507814407349,0.4387960433959961,0.9875624775886536,0.031507376581430435,0.682079553604126,0.267100989818573,0.9804560542106628,0.5504885911941528,0.4006514549255371,0.2931596040725708,0.5016286373138428,1.262860894203186,0.7018823623657227,0.5574265718460083,0.6828402876853943,0.6618789434432983,0.5131757855415344,7.506631374359131,0.015820516273379326,0.020148882642388344,0.021679582074284554,0.01952626183629036,0.015306119807064533,0.03533756732940674,0.30236029624938965,0.6283799409866333,0.44881725311279297,0.39876559376716614,0.3096255958080292,0.4626536965370178,0.10334696620702744,0.10817314684391022,0.11048483103513718,0.10893494635820389,0.101374551653862,0.13627193868160248,0.027563583105802536,0.028494838625192642,0.027463123202323914,0.028735198080539703,0.02793176658451557,0.03258775174617767,0.06484323740005493,0.07179895043373108,0.06908535957336426,0.07129503041505814,0.06728300452232361,0.07887056469917297,0.7105944752693176,0.5570799708366394,0.5571112036705017,0.6828713417053223,0.7097439765930176,0.6824798583984375,0.6649697422981262,0.5096579790115356
19,939,34.46675491333008,23.956117630004883,34.2486686706543,34.65824508666992,34.3989372253418,32.92951965332031,0.5347071886062622,7.29150915145874,0.015118896961212158,0.024222979322075844,0.02279270440340042,0.020501524209976196,0.016407230868935585,0.0435190387070179,0.2687219977378845,0.7666170597076416,0.475828617811203,0.3794274926185608,0.28512683510780334,0.4591214060783386,0.0858185812830925,0.10139259696006775,0.09892778843641281,0.0941023901104927,0.0880902037024498,0.13655857741832733,0.026726331561803818,0.029567018151283264,0.028196536004543304,0.0272572822868824,0.02702200599014759,0.03149406984448433,0.05930272117257118,0.06476585566997528,0.06379631161689758,0.0613742396235466,0.05981140956282616,0.06750141829252243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9884660840034485,0.20895232260227203,0.6960956454277039,0.3987886905670166,0.9855749607086182,0.023591406643390656,0.6967043876647949,0.2964169383049011,0.9706840515136719,0.5863192081451416,0.3745928406715393,0.2931596040725708,0.43322476744651794,1.0382237434387207,0.7035552859306335,0.5606000423431396,0.6821078658103943,0.6667521595954895,0.5163667798042297,7.729160785675049,0.018117880448698997,0.02466893196105957,0.019322456791996956,0.019122781231999397,0.017337247729301453,0.057161442935466766,0.3150142729282379,0.6259950399398804,0.4376928508281708,0.36413463950157166,0.3253307640552521,0.4832460880279541,0.10636745393276215,0.11378607153892517,0.10887452960014343,0.11133815348148346,0.10723837465047836,0.1628161370754242,0.02766987308859825,0.028250280767679214,0.026193242520093918,0.026898188516497612,0.026876604184508324,0.03151773661375046,0.06614316999912262,0.07482758909463882,0.06744088232517242,0.07204806059598923,0.07190773636102676,0.07587691396474838,0.7063801288604736,0.5502448678016663,0.544813871383667,0.6888405084609985,0.7800888419151306,0.6874306201934814,0.6760388016700745,0.5179972648620605
20,986,34.57712936401367,23.413564682006836,33.84840393066406,35.259307861328125,34.7114372253418,33.055850982666016,0.6585953235626221,7.1133904457092285,0.014213813468813896,0.023150136694312096,0.02166115492582321,0.01772579550743103,0.014734690077602863,0.04038255661725998,0.2617509067058563,0.7593801021575928,0.4773838222026825,0.3478352129459381,0.27331292629241943,0.44625553488731384,0.08427505940198898,0.09944335371255875,0.09614585340023041,0.0903816968202591,0.08543816953897476,0.13146312534809113,0.027065971866250038,0.029352081939578056,0.028334535658359528,0.027550730854272842,0.02721530757844448,0.03177481144666672,0.0592634379863739,0.06362730264663696,0.062457747757434845,0.06031521409749985,0.059241533279418945,0.06656824797391891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9888039231300354,0.20557163655757904,0.7107827663421631,0.4346752166748047,0.9870093464851379,0.01877906545996666,0.6894222497940063,0.26058632135391235,0.9250814318656921,0.5439739227294922,0.3876221477985382,0.2801302969455719,0.4429967403411865,1.2947955131530762,0.7020653486251831,0.5615152716636658,0.6939005255699158,0.6683101654052734,0.5195664763450623,7.438440799713135,0.015300718136131763,0.02170386165380478,0.022804928943514824,0.01940593123435974,0.016813308000564575,0.032226819545030594,0.2938185930252075,0.570311427116394,0.4447864592075348,0.39102330803871155,0.3078635036945343,0.4340011179447174,0.10389924049377441,0.11088643968105316,0.11313854157924652,0.1073797270655632,0.10217516869306564,0.13694219291210175,0.026527632027864456,0.028070464730262756,0.027904128655791283,0.02668985165655613,0.02724289707839489,0.03124185837805271,0.06704096496105194,0.07505228370428085,0.07216403633356094,0.07249034196138382,0.07189059257507324,0.07498794049024582,0.7121272087097168,0.557603657245636,0.5515390634536743,0.6859968900680542,0.7074428200721741,0.6967216730117798,0.6816415786743164,0.5165186524391174
21,1033,35.118350982666016,23.660903930664062,35.650264739990234,35.441490173339844,35.087764739990234,33.868350982666016,0.7891738414764404,7.254274368286133,0.015347365289926529,0.022362813353538513,0.021899526938796043,0.018945297226309776,0.016712993383407593,0.04034153372049332,0.27193108201026917,0.7628405094146729,0.4677314758300781,0.35708221793174744,0.28825393319129944,0.44748932123184204,0.08784398436546326,0.10043831914663315,0.09922672808170319,0.09541497379541397,0.09097867459058762,0.1355663537979126,0.02693021483719349,0.029168831184506416,0.02801785245537758,0.027475649490952492,0.026908671483397484,0.03231780230998993,0.06127939000725746,0.06498009711503983,0.06349745392799377,0.06282617151737213,0.06097611412405968,0.06801401078701019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9877095222473145,0.16539545357227325,0.7027191519737244,0.495230495929718,0.9840876460075378,0.0383882112801075,0.6713904142379761,0.27035829424858093,0.8794788122177124,0.49837133288383484,0.3876221477985382,0.28664496541023254,0.35179153084754944,0.9836190342903137,0.71274334192276,0.5709937214851379,0.6950724124908447,0.6638588905334473,0.5178129076957703,7.203403472900391,0.015088516287505627,0.019121959805488586,0.019329290837049484,0.019719166681170464,0.01598028652369976,0.027665846049785614,0.30458131432533264,0.5125918388366699,0.407637357711792,0.3756491243839264,0.31191834807395935,0.38210636377334595,0.1035018190741539,0.10708478093147278,0.10580819845199585,0.10771381855010986,0.10020867735147476,0.1253400593996048,0.02733241766691208,0.027381742373108864,0.027033209800720215,0.02639378234744072,0.02632910944521427,0.031699057668447495,0.07405688613653183,0.07411614805459976,0.06835084408521652,0.07010672241449356,0.06912549585103989,0.08309033513069153,0.7073760032653809,0.5622550845146179,0.5959805846214294,0.7000032067298889,0.6929582953453064,0.669077455997467,0.6500380039215088,0.5118584036827087
